code_commune_INSEE,nom_commune_postal,code_postal,libelle_acheminement,ligne_5,latitude,longitude,code_commune,article,nom_commune,nom_commune_complet,code_departement,nom_departement,code_region,nom_region
31369,MONT DE GALIE,31510,MONT DE GALIE,,42.9926932624,0.646724731976,369,,Mont-de-Galié,Mont-de-Galié,31,Haute-Garonne,76,Occitanie
31370,MONTEGUT BOURJAC,31430,MONTEGUT BOURJAC,,43.2815929333,0.985102720246,370,,Montégut-Bourjac,Montégut-Bourjac,31,Haute-Garonne,76,Occitanie
31371,MONTEGUT LAURAGAIS,31540,MONTEGUT LAURAGAIS,,43.4775080465,1.93140539637,371,,Montégut-Lauragais,Montégut-Lauragais,31,Haute-Garonne,76,Occitanie
31372,MONTESPAN,31260,MONTESPAN,,43.085626713,0.859781561724,372,,Montespan,Montespan,31,Haute-Garonne,76,Occitanie
31373,MONTESQUIEU GUITTAUT,31230,MONTESQUIEU GUITTAUT,,43.3386291505,0.767202844141,373,,Montesquieu-Guittaut,Montesquieu-Guittaut,31,Haute-Garonne,76,Occitanie
31374,MONTESQUIEU LAURAGAIS,31450,MONTESQUIEU LAURAGAIS,,43.4073286541,1.62763249857,374,,Montesquieu-Lauragais,Montesquieu-Lauragais,31,Haute-Garonne,76,Occitanie
31375,MONTESQUIEU VOLVESTRE,31310,MONTESQUIEU VOLVESTRE,,43.192539602,1.21785196007,375,,Montesquieu-Volvestre,Montesquieu-Volvestre,31,Haute-Garonne,76,Occitanie
31376,MONTGAILLARD DE SALIES,31260,MONTGAILLARD DE SALIES,,43.0589200964,0.93221860467,376,,Montgaillard-de-Salies,Montgaillard-de-Salies,31,Haute-Garonne,76,Occitanie
31377,MONTGAILLARD LAURAGAIS,31290,MONTGAILLARD LAURAGAIS,,43.428491369,1.70265269114,377,,Montgaillard-Lauragais,Montgaillard-Lauragais,31,Haute-Garonne,76,Occitanie
31378,MONTGAILLARD SUR SAVE,31350,MONTGAILLARD SUR SAVE,,43.2545847834,0.717487034111,378,,Montgaillard-sur-Save,Montgaillard-sur-Save,31,Haute-Garonne,76,Occitanie
31379,MONTGAZIN,31410,MONTGAZIN,,43.3054212469,1.30333898897,379,,Montgazin,Montgazin,31,Haute-Garonne,76,Occitanie
31380,MONTGEARD,31560,MONTGEARD,,43.3434044557,1.64154767835,380,,Montgeard,Montgeard,31,Haute-Garonne,76,Occitanie
31381,MONTGISCARD,31450,MONTGISCARD,,43.4551909277,1.57052406322,381,,Montgiscard,Montgiscard,31,Haute-Garonne,76,Occitanie
31382,MONTGRAS,31370,MONTGRAS,,43.4499161707,1.06831999402,382,,Montgras,Montgras,31,Haute-Garonne,76,Occitanie
31383,MONTJOIRE,31380,MONTJOIRE,,43.7787304929,1.52666645507,383,,Montjoire,Montjoire,31,Haute-Garonne,76,Occitanie
31384,MONTLAUR,31450,MONTLAUR,,43.4853075603,1.5806088714,384,,Montlaur,Montlaur,31,Haute-Garonne,76,Occitanie
31385,MONTMAURIN,31350,MONTMAURIN,,43.2268173084,0.636100975805,385,,Montmaurin,Montmaurin,31,Haute-Garonne,76,Occitanie
31386,MONTOULIEU ST BERNARD,31420,MONTOULIEU ST BERNARD,,43.2309082471,0.906414880793,386,,Montoulieu-Saint-Bernard,Montoulieu-Saint-Bernard,31,Haute-Garonne,76,Occitanie
31387,MONTOUSSIN,31430,MONTOUSSIN,,43.2800737238,1.01115822318,387,,Montoussin,Montoussin,31,Haute-Garonne,76,Occitanie
31388,MONTPITOL,31380,MONTPITOL,,43.7047230773,1.64247367519,388,,Montpitol,Montpitol,31,Haute-Garonne,76,Occitanie
31389,MONTRABE,31850,MONTRABE,,43.6424532193,1.5288063297,389,,Montrabé,Montrabé,31,Haute-Garonne,76,Occitanie
31390,MONTREJEAU,31210,MONTREJEAU,,43.0885884936,0.558463262724,390,,Montréjeau,Montréjeau,31,Haute-Garonne,76,Occitanie
31391,MONTSAUNES,31260,MONTSAUNES,,43.1102814819,0.932230467606,391,,Montsaunès,Montsaunès,31,Haute-Garonne,76,Occitanie
31392,MOURVILLES BASSES,31460,MOURVILLES BASSES,,43.4889625635,1.69918635087,392,,Mourvilles-Basses,Mourvilles-Basses,31,Haute-Garonne,76,Occitanie
31393,MOURVILLES HAUTES,31540,MOURVILLES HAUTES,,43.4244396823,1.81979265347,393,,Mourvilles-Hautes,Mourvilles-Hautes,31,Haute-Garonne,76,Occitanie
31394,MOUSTAJON,31110,MOUSTAJON,,42.8148264223,0.591908165377,394,,Moustajon,Moustajon,31,Haute-Garonne,76,Occitanie
31395,MURET,31600,MURET,,43.4491077783,1.30784679414,395,,Muret,Muret,31,Haute-Garonne,76,Occitanie
31396,NAILLOUX,31560,NAILLOUX,,43.3652413733,1.61316756794,396,,Nailloux,Nailloux,31,Haute-Garonne,76,Occitanie
31397,NENIGAN,31350,NENIGAN,,43.3532194383,0.708883307401,397,,Nénigan,Nénigan,31,Haute-Garonne,76,Occitanie
31398,NIZAN GESSE,31350,NIZAN GESSE,,43.2304323776,0.596409287994,398,,Nizan-Gesse,Nizan-Gesse,31,Haute-Garonne,76,Occitanie
31399,NOE,31410,NOE,,43.3605188083,1.27051945218,399,,Noé,Noé,31,Haute-Garonne,76,Occitanie
31400,NOGARET,31540,NOGARET,,43.4925754832,1.93375847468,400,,Nogaret,Nogaret,31,Haute-Garonne,76,Occitanie
31401,NOUEILLES,31450,NOUEILLES,,43.4150222311,1.52583069326,401,,Noueilles,Noueilles,31,Haute-Garonne,76,Occitanie
31402,ODARS,31450,ODARS,,43.5219394516,1.59326586441,402,,Odars,Odars,31,Haute-Garonne,76,Occitanie
31403,ONDES,31330,ONDES,,43.7861277519,1.30409747557,403,,Ondes,Ondes,31,Haute-Garonne,76,Occitanie
31404,OO,31110,OO,,42.7417285924,0.496415293313,404,,Oô,Oô,31,Haute-Garonne,76,Occitanie
31405,ORE,31510,ORE,,42.9736103236,0.646200614078,405,,Ore,Ore,31,Haute-Garonne,76,Occitanie
31406,PALAMINY,31220,PALAMINY,,43.1942889645,1.06030325813,406,,Palaminy,Palaminy,31,Haute-Garonne,76,Occitanie
31407,PAULHAC,31380,PAULHAC,,43.7542223312,1.55478228901,407,,Paulhac,Paulhac,31,Haute-Garonne,76,Occitanie
31408,PAYSSOUS,31510,PAYSSOUS,,43.0343405914,0.717177002702,408,,Payssous,Payssous,31,Haute-Garonne,76,Occitanie
31409,PECHABOU,31320,PECHABOU,,43.5015132384,1.51044990153,409,,Péchabou,Péchabou,31,Haute-Garonne,76,Occitanie
31410,PECHBONNIEU,31140,PECHBONNIEU,,43.7112584886,1.45879137829,410,,Pechbonnieu,Pechbonnieu,31,Haute-Garonne,76,Occitanie
31411,PECHBUSQUE,31320,PECHBUSQUE,,43.5246551254,1.45720316264,411,,Pechbusque,Pechbusque,31,Haute-Garonne,76,Occitanie
31412,PEGUILHAN,31350,PEGUILHAN,,43.3182848209,0.703637578751,412,,Péguilhan,Péguilhan,31,Haute-Garonne,76,Occitanie
31413,PELLEPORT,31480,PELLEPORT,,43.7414209784,1.11866923915,413,,Pelleport,Pelleport,31,Haute-Garonne,76,Occitanie
31414,PEYRISSAS,31420,PEYRISSAS,,43.2881718442,0.911650250915,414,,Peyrissas,Peyrissas,31,Haute-Garonne,76,Occitanie
31415,PEYROUZET,31420,PEYROUZET,,43.2079044252,0.832151962989,415,,Peyrouzet,Peyrouzet,31,Haute-Garonne,76,Occitanie
31416,PEYSSIES,31390,PEYSSIES,,43.3257060217,1.18484909158,416,,Peyssies,Peyssies,31,Haute-Garonne,76,Occitanie
31417,PIBRAC,31820,PIBRAC,,43.6274385363,1.26139475262,417,,Pibrac,Pibrac,31,Haute-Garonne,76,Occitanie
31418,PIN BALMA,31130,PIN BALMA,,43.6223426383,1.53573594468,418,,Pin-Balma,Pin-Balma,31,Haute-Garonne,76,Occitanie
31419,LE PIN MURELET,31370,LE PIN MURELET,,43.3973997258,1.02131338284,419,Le,Pin-Murelet,Le Pin-Murelet,31,Haute-Garonne,76,Occitanie
31420,PINSAGUEL,31120,PINSAGUEL,,43.503057751,1.39393626333,420,,Pinsaguel,Pinsaguel,31,Haute-Garonne,76,Occitanie
31421,PINS JUSTARET,31860,PINS JUSTARET,,43.4824421099,1.3908759872,421,,Pins-Justaret,Pins-Justaret,31,Haute-Garonne,76,Occitanie
31422,PLAGNE,31220,PLAGNE,,43.1609212435,1.0589815244,422,,Plagne,Plagne,31,Haute-Garonne,76,Occitanie
31423,PLAGNOLE,31370,PLAGNOLE,,43.4114527316,1.06388606316,423,,Plagnole,Plagnole,31,Haute-Garonne,76,Occitanie
31424,PLAISANCE DU TOUCH,31830,PLAISANCE DU TOUCH,,43.557591642,1.28585811821,424,,Plaisance-du-Touch,Plaisance-du-Touch,31,Haute-Garonne,76,Occitanie
31425,LE PLAN,31220,LE PLAN,,43.1672002884,1.12227665636,425,Le,Plan,Le Plan,31,Haute-Garonne,76,Occitanie
31426,POINTIS DE RIVIERE,31210,POINTIS DE RIVIERE,,43.0908571473,0.625846864385,426,,Pointis-de-Rivière,Pointis-de-Rivière,31,Haute-Garonne,76,Occitanie
31427,POINTIS INARD,31800,POINTIS INARD,,43.0835798216,0.79692777032,427,,Pointis-Inard,Pointis-Inard,31,Haute-Garonne,76,Occitanie
31428,POLASTRON,31430,POLASTRON,,43.3196170581,0.951660805068,428,,Polastron,Polastron,31,Haute-Garonne,76,Occitanie
31429,POMPERTUZAT,31450,POMPERTUZAT,,43.4942932481,1.52109130847,429,,Pompertuzat,Pompertuzat,31,Haute-Garonne,76,Occitanie
31430,PONLAT TAILLEBOURG,31210,PONLAT TAILLEBOURG,,43.1122469519,0.596250257433,430,,Ponlat-Taillebourg,Ponlat-Taillebourg,31,Haute-Garonne,76,Occitanie
31431,PORTET D ASPET,31160,PORTET D ASPET,,42.9423055988,0.855583620604,431,,Portet-d'Aspet,Portet-d'Aspet,31,Haute-Garonne,76,Occitanie
31432,PORTET DE LUCHON,31110,PORTET DE LUCHON,,42.811445173,0.47107519018,432,,Portet-de-Luchon,Portet-de-Luchon,31,Haute-Garonne,76,Occitanie
31433,PORTET SUR GARONNE,31120,PORTET SUR GARONNE,,43.529395272,1.40251955724,433,,Portet-sur-Garonne,Portet-sur-Garonne,31,Haute-Garonne,76,Occitanie
31434,POUBEAU,31110,POUBEAU,,42.8277751816,0.492783211671,434,,Poubeau,Poubeau,31,Haute-Garonne,76,Occitanie
31435,POUCHARRAMET,31370,POUCHARRAMET,,43.423058709,1.16684453964,435,,Poucharramet,Poucharramet,31,Haute-Garonne,76,Occitanie
31436,POUY DE TOUGES,31430,POUY DE TOUGES,,43.3360758375,1.04935301244,436,,Pouy-de-Touges,Pouy-de-Touges,31,Haute-Garonne,76,Occitanie
31437,POUZE,31450,POUZE,,43.4340476482,1.53418307965,437,,Pouze,Pouze,31,Haute-Garonne,76,Occitanie
31438,PRADERE LES BOURGUETS,31530,PRADERE LES BOURGUETS,,43.6467477305,1.1551746882,438,,Pradère-les-Bourguets,Pradère-les-Bourguets,31,Haute-Garonne,76,Occitanie
31439,PRESERVILLE,31570,PRESERVILLE,,43.520415718,1.63189068715,439,,Préserville,Préserville,31,Haute-Garonne,76,Occitanie
31440,PROUPIARY,31360,PROUPIARY,,43.158322646,0.867952822303,440,,Proupiary,Proupiary,31,Haute-Garonne,76,Occitanie
31441,PRUNET,31460,PRUNET,,43.572419221,1.72976428437,441,,Prunet,Prunet,31,Haute-Garonne,76,Occitanie
31442,PUYDANIEL,31190,PUYDANIEL,,43.3315793441,1.42275207158,442,,Puydaniel,Puydaniel,31,Haute-Garonne,76,Occitanie
31443,PUYMAURIN,31230,PUYMAURIN,,43.3702723747,0.752565450774,443,,Puymaurin,Puymaurin,31,Haute-Garonne,76,Occitanie
31444,PUYSSEGUR,31480,PUYSSEGUR,,43.7519671546,1.06615759128,444,,Puysségur,Puysségur,31,Haute-Garonne,76,Occitanie
31445,QUINT FONSEGRIVES,31130,QUINT FONSEGRIVES,,43.5815682751,1.54212357917,445,,Quint-Fonsegrives,Quint-Fonsegrives,31,Haute-Garonne,76,Occitanie
31446,RAMONVILLE ST AGNE,31520,RAMONVILLE ST AGNE,,43.5441837911,1.47782372823,446,,Ramonville-Saint-Agne,Ramonville-Saint-Agne,31,Haute-Garonne,76,Occitanie
31447,RAZECUEILLE,31160,RAZECUEILLE,,42.9630940421,0.81413604771,447,,Razecueillé,Razecueillé,31,Haute-Garonne,76,Occitanie
31448,REBIGUE,31320,REBIGUE,,43.4900829382,1.47765829898,448,,Rebigue,Rebigue,31,Haute-Garonne,76,Occitanie
31449,REGADES,31800,REGADES,,43.0533534739,0.717699496738,449,,Régades,Régades,31,Haute-Garonne,76,Occitanie
31450,RENNEVILLE,31290,RENNEVILLE,,43.3790411122,1.7213166535,450,,Renneville,Renneville,31,Haute-Garonne,76,Occitanie
31451,REVEL,31250,REVEL,,43.4656037799,1.99689394052,451,,Revel,Revel,31,Haute-Garonne,76,Occitanie
31452,RIEUCAZE,31800,RIEUCAZE,,43.0758069309,0.75229643929,452,,Rieucazé,Rieucazé,31,Haute-Garonne,76,Occitanie
31453,RIEUMAJOU,31290,RIEUMAJOU,,43.4120253183,1.80278732023,453,,Rieumajou,Rieumajou,31,Haute-Garonne,76,Occitanie
31454,RIEUMES,31370,RIEUMES,,43.4121701053,1.11454294712,454,,Rieumes,Rieumes,31,Haute-Garonne,76,Occitanie
31455,RIEUX VOLVESTRE,31310,RIEUX VOLVESTRE,,43.2555733864,1.20637769393,455,,Rieux-Volvestre,Rieux-Volvestre,31,Haute-Garonne,76,Occitanie
31456,RIOLAS,31230,RIOLAS,,43.3508257727,0.919273823199,456,,Riolas,Riolas,31,Haute-Garonne,76,Occitanie
31457,ROQUEFORT SUR GARONNE,31360,ROQUEFORT SUR GARONNE,,43.1598351922,0.986755873381,457,,Roquefort-sur-Garonne,Roquefort-sur-Garonne,31,Haute-Garonne,76,Occitanie
31458,ROQUES,31120,ROQUES,,43.5074145403,1.35458627554,458,,Roques,Roques,31,Haute-Garonne,76,Occitanie
31459,ROQUESERIERE,31380,ROQUESERIERE,,43.7337247412,1.63773402286,459,,Roquesérière,Roquesérière,31,Haute-Garonne,76,Occitanie
31460,ROQUETTES,31120,ROQUETTES,,43.4947364798,1.37416616378,460,,Roquettes,Roquettes,31,Haute-Garonne,76,Occitanie
31461,ROUEDE,31160,ROUEDE,,43.0564508263,0.882775908719,461,,Rouède,Rouède,31,Haute-Garonne,76,Occitanie
31462,ROUFFIAC TOLOSAN,31180,ROUFFIAC TOLOSAN,,43.6638973409,1.52541943073,462,,Rouffiac-Tolosan,Rouffiac-Tolosan,31,Haute-Garonne,76,Occitanie
31463,ROUMENS,31540,ROUMENS,,43.4646275014,1.93578142821,463,,Roumens,Roumens,31,Haute-Garonne,76,Occitanie
31464,SABONNERES,31370,SABONNERES,,43.4686663563,1.05725626778,464,,Sabonnères,Sabonnères,31,Haute-Garonne,76,Occitanie
31465,SACCOURVIELLE,31110,SACCOURVIELLE,,42.8184881907,0.568108332356,465,,Saccourvielle,Saccourvielle,31,Haute-Garonne,76,Occitanie
31466,SAIGUEDE,31470,SAIGUEDE,,43.5233769475,1.14231751485,466,,Saiguède,Saiguède,31,Haute-Garonne,76,Occitanie
31467,ST ALBAN,31140,ST ALBAN,,43.6927708878,1.41260524785,467,,Saint-Alban,Saint-Alban,31,Haute-Garonne,76,Occitanie
31468,ST ANDRE,31420,ST ANDRE,,43.2742895266,0.847168180191,468,,Saint-André,Saint-André,31,Haute-Garonne,76,Occitanie
31469,ST ARAILLE,31430,ST ARAILLE,,43.352440739,1.00393657756,469,,Saint-Araille,Saint-Araille,31,Haute-Garonne,76,Occitanie
31470,ST AVENTIN,31110,ST AVENTIN,,42.7594170368,0.576677377934,470,,Saint-Aventin,Saint-Aventin,31,Haute-Garonne,76,Occitanie
31471,ST BEAT,31440,ST BEAT,,42.9045912184,0.685235191061,471,,Saint-Béat,Saint-Béat,31,Haute-Garonne,76,Occitanie
31472,ST BERTRAND DE COMMINGES,31510,ST BERTRAND DE COMMINGES,,43.0239495224,0.552413106275,472,,Saint-Bertrand-de-Comminges,Saint-Bertrand-de-Comminges,31,Haute-Garonne,76,Occitanie
31473,ST CEZERT,31330,ST CEZERT,,43.7809324067,1.19152811145,473,,Saint-Cézert,Saint-Cézert,31,Haute-Garonne,76,Occitanie
31474,ST CHRISTAUD,31310,ST CHRISTAUD,,43.1924235552,1.12803637637,474,,Saint-Christaud,Saint-Christaud,31,Haute-Garonne,76,Occitanie
31475,ST CLAR DE RIVIERE,31600,ST CLAR DE RIVIERE,,43.4758983843,1.20896843964,475,,Saint-Clar-de-Rivière,Saint-Clar-de-Rivière,31,Haute-Garonne,76,Occitanie
31476,ST ELIX LE CHATEAU,31430,ST ELIX LE CHATEAU,,43.2818516873,1.13779524495,476,,Saint-Élix-le-Château,Saint-Élix-le-Château,31,Haute-Garonne,76,Occitanie
31477,ST ELIX SEGLAN,31420,ST ELIX SEGLAN,,43.1955942672,0.849139152455,477,,Saint-Élix-Séglan,Saint-Élix-Séglan,31,Haute-Garonne,76,Occitanie
31478,ST FELIX LAURAGAIS,31540,ST FELIX LAURAGAIS,,43.4505941916,1.90172958444,478,,Saint-Félix-Lauragais,Saint-Félix-Lauragais,31,Haute-Garonne,76,Occitanie
31479,ST FERREOL DE COMMINGES,31350,ST FERREOL DE COMMINGES,,43.3386598955,0.736025268663,479,,Saint-Ferréol-de-Comminges,Saint-Ferréol-de-Comminges,31,Haute-Garonne,76,Occitanie
31480,STE FOY D AIGREFEUILLE,31570,STE FOY D AIGREFEUILLE,,43.5509540982,1.60301367182,480,,Sainte-Foy-d'Aigrefeuille,Sainte-Foy-d'Aigrefeuille,31,Haute-Garonne,76,Occitanie
31481,STE FOY DE PEYROLIERES,31470,STE FOY DE PEYROLIERES,,43.4808986734,1.13693209455,481,,Sainte-Foy-de-Peyrolières,Sainte-Foy-de-Peyrolières,31,Haute-Garonne,76,Occitanie
31482,ST FRAJOU,31230,ST FRAJOU,,43.3310218183,0.85024475987,482,,Saint-Frajou,Saint-Frajou,31,Haute-Garonne,76,Occitanie
31483,ST GAUDENS,31800,ST GAUDENS,,43.1199260811,0.726613564199,483,,Saint-Gaudens,Saint-Gaudens,31,Haute-Garonne,76,Occitanie
31484,ST GENIES BELLEVUE,31180,ST GENIES BELLEVUE,,43.6848850771,1.48047033439,484,,Saint-Geniès-Bellevue,Saint-Geniès-Bellevue,31,Haute-Garonne,76,Occitanie
31485,ST GERMIER,31290,ST GERMIER,,43.4690645012,1.7252032772,485,,Saint-Germier,Saint-Germier,31,Haute-Garonne,76,Occitanie
31486,ST HILAIRE,31410,ST HILAIRE,,43.4206504787,1.26875220211,486,,Saint-Hilaire,Saint-Hilaire,31,Haute-Garonne,76,Occitanie
31487,ST IGNAN,31800,ST IGNAN,,43.1568513226,0.68984481098,487,,Saint-Ignan,Saint-Ignan,31,Haute-Garonne,76,Occitanie
31488,ST JEAN,31240,ST JEAN,,43.6632000218,1.50080213607,488,,Saint-Jean,Saint-Jean,31,Haute-Garonne,76,Occitanie
31489,ST JEAN LHERM,31380,ST JEAN LHERM,,43.6977269896,1.61794512613,489,,Saint-Jean-Lherm,Saint-Jean-Lherm,31,Haute-Garonne,76,Occitanie
31490,ST JORY,31790,ST JORY,,43.739344106,1.35625454624,490,,Saint-Jory,Saint-Jory,31,Haute-Garonne,76,Occitanie
31491,ST JULIA,31540,ST JULIA,,43.4940652738,1.89419935625,491,,Saint-Julia,Saint-Julia,31,Haute-Garonne,76,Occitanie
31492,ST JULIEN SUR GARONNE,31220,ST JULIEN SUR GARONNE,,43.2495379286,1.14676806452,492,,Saint-Julien-sur-Garonne,Saint-Julien-sur-Garonne,31,Haute-Garonne,76,Occitanie
31493,ST LARY BOUJEAN,31350,ST LARY BOUJEAN,,43.2218813039,0.740007283521,493,,Saint-Lary-Boujean,Saint-Lary-Boujean,31,Haute-Garonne,76,Occitanie
31494,ST LAURENT,31230,ST LAURENT,,43.3254205164,0.800339678541,494,,Saint-Laurent,Saint-Laurent,31,Haute-Garonne,76,Occitanie
31495,ST LEON,31560,ST LEON,,43.3970008535,1.56284460409,495,,Saint-Léon,Saint-Léon,31,Haute-Garonne,76,Occitanie
31496,STE LIVRADE,31530,STE LIVRADE,,43.6486109155,1.11198442378,496,,Sainte-Livrade,Sainte-Livrade,31,Haute-Garonne,76,Occitanie
31497,ST LOUP CAMMAS,31140,ST LOUP CAMMAS,,43.6978585888,1.47992781027,497,,Saint-Loup-Cammas,Saint-Loup-Cammas,31,Haute-Garonne,76,Occitanie
31498,ST LOUP EN COMMINGES,31350,ST LOUP EN COMMINGES,,43.2423391988,0.573273733666,498,,Saint-Loup-en-Comminges,Saint-Loup-en-Comminges,31,Haute-Garonne,76,Occitanie
31499,ST LYS,31470,ST LYS,,43.5100073275,1.19955711914,499,,Saint-Lys,Saint-Lys,31,Haute-Garonne,76,Occitanie
31500,ST MAMET,31110,ST MAMET,,42.7721497785,0.630003335404,500,,Saint-Mamet,Saint-Mamet,31,Haute-Garonne,76,Occitanie
31501,ST MARCEL PAULEL,31590,ST MARCEL PAULEL,,43.6566271869,1.61471686848,501,,Saint-Marcel-Paulel,Saint-Marcel-Paulel,31,Haute-Garonne,76,Occitanie
31502,ST MARCET,31800,ST MARCET,,43.1967853101,0.745570888474,502,,Saint-Marcet,Saint-Marcet,31,Haute-Garonne,76,Occitanie
31503,ST MARTORY,31360,ST MARTORY,,43.1434206034,0.936747778684,503,,Saint-Martory,Saint-Martory,31,Haute-Garonne,76,Occitanie
31504,ST MEDARD,31360,ST MEDARD,,43.1279328129,0.829383630531,504,,Saint-Médard,Saint-Médard,31,Haute-Garonne,76,Occitanie
31505,ST MICHEL,31220,ST MICHEL,,43.1590661919,1.08578310989,505,,Saint-Michel,Saint-Michel,31,Haute-Garonne,76,Occitanie
31506,ST ORENS DE GAMEVILLE,31650,ST ORENS DE GAMEVILLE,,43.5590787673,1.53513710649,506,,Saint-Orens-de-Gameville,Saint-Orens-de-Gameville,31,Haute-Garonne,76,Occitanie
31507,ST PAUL SUR SAVE,31530,ST PAUL SUR SAVE,,43.69951639,1.22058648021,507,,Saint-Paul-sur-Save,Saint-Paul-sur-Save,31,Haute-Garonne,76,Occitanie
31508,ST PAUL D OUEIL,31110,ST PAUL D OUEIL,,42.8382523889,0.555644090408,508,,Saint-Paul-d'Oueil,Saint-Paul-d'Oueil,31,Haute-Garonne,76,Occitanie
31509,ST PE D ARDET,31510,ST PE D ARDET,,42.9860697615,0.679972122876,509,,Saint-Pé-d'Ardet,Saint-Pé-d'Ardet,31,Haute-Garonne,76,Occitanie
31510,ST PE DELBOSC,31350,ST PE DELBOSC,,43.2673675811,0.694204654124,510,,Saint-Pé-Delbosc,Saint-Pé-Delbosc,31,Haute-Garonne,76,Occitanie
31511,ST PIERRE,31590,ST PIERRE,,43.6368366534,1.64168080442,511,,Saint-Pierre,Saint-Pierre,31,Haute-Garonne,76,Occitanie
31512,ST PIERRE DE LAGES,31570,ST PIERRE DE LAGES,,43.5681959478,1.62684494584,512,,Saint-Pierre-de-Lages,Saint-Pierre-de-Lages,31,Haute-Garonne,76,Occitanie
31513,ST PLANCARD,31580,ST PLANCARD,,43.1679631081,0.570009022734,513,,Saint-Plancard,Saint-Plancard,31,Haute-Garonne,76,Occitanie
31514,ST ROME,31290,ST ROME,,43.4150165631,1.67437209269,514,,Saint-Rome,Saint-Rome,31,Haute-Garonne,76,Occitanie
31515,ST RUSTICE,31620,ST RUSTICE,,43.8031334358,1.32817608757,515,,Saint-Rustice,Saint-Rustice,31,Haute-Garonne,76,Occitanie
31516,ST SAUVEUR,31790,ST SAUVEUR,,43.7513409309,1.3957911718,516,,Saint-Sauveur,Saint-Sauveur,31,Haute-Garonne,76,Occitanie
31517,ST SULPICE SUR LEZE,31410,ST SULPICE SUR LEZE,,43.3245529434,1.34127372326,517,,Saint-Sulpice-sur-Lèze,Saint-Sulpice-sur-Lèze,31,Haute-Garonne,76,Occitanie
31518,ST THOMAS,31470,ST THOMAS,,43.5147776927,1.08883796695,518,,Saint-Thomas,Saint-Thomas,31,Haute-Garonne,76,Occitanie
31519,ST VINCENT,31290,ST VINCENT,,43.440547263,1.75817528025,519,,Saint-Vincent,Saint-Vincent,31,Haute-Garonne,76,Occitanie
31520,SAJAS,31370,SAJAS,,43.3752549153,1.02521661317,520,,Sajas,Sajas,31,Haute-Garonne,76,Occitanie
31521,SALEICH,31260,SALEICH,,43.02832537,0.968226003804,521,,Saleich,Saleich,31,Haute-Garonne,76,Occitanie
31522,SALERM,31230,SALERM,,43.3071722167,0.824917497249,522,,Salerm,Salerm,31,Haute-Garonne,76,Occitanie
31523,SALIES DU SALAT,31260,SALIES DU SALAT,,43.1013456235,0.962933495319,523,,Salies-du-Salat,Salies-du-Salat,31,Haute-Garonne,76,Occitanie
31524,SALLES ET PRATVIEL,31110,SALLES ET PRATVIEL,,42.8332555084,0.606780460661,524,,Salles-et-Pratviel,Salles-et-Pratviel,31,Haute-Garonne,76,Occitanie
31525,SALLES SUR GARONNE,31390,SALLES SUR GARONNE,,43.2764220901,1.17237669844,525,,Salles-sur-Garonne,Salles-sur-Garonne,31,Haute-Garonne,76,Occitanie
31526,LA SALVETAT ST GILLES,31880,LA SALVETAT ST GILLES,,43.5754800218,1.26616319872,526,La,Salvetat-Saint-Gilles,La Salvetat-Saint-Gilles,31,Haute-Garonne,76,Occitanie
31527,LA SALVETAT LAURAGAIS,31460,LA SALVETAT LAURAGAIS,,43.547792475,1.80042409338,527,La,Salvetat-Lauragais,La Salvetat-Lauragais,31,Haute-Garonne,76,Occitanie
31528,SAMAN,31350,SAMAN,,43.2385588736,0.721968403674,528,,Saman,Saman,31,Haute-Garonne,76,Occitanie
31529,SAMOUILLAN,31420,SAMOUILLAN,,43.2672173655,0.949728378128,529,,Samouillan,Samouillan,31,Haute-Garonne,76,Occitanie
31530,SANA,31220,SANA,,43.2274229505,1.01117765255,530,,Sana,Sana,31,Haute-Garonne,76,Occitanie
31531,SARRECAVE,31350,SARRECAVE,,43.2147533166,0.594972592507,531,,Sarrecave,Sarrecave,31,Haute-Garonne,76,Occitanie
31532,SARREMEZAN,31350,SARREMEZAN,,43.2114854426,0.662154429607,532,,Sarremezan,Sarremezan,31,Haute-Garonne,76,Occitanie
31533,SAUBENS,31600,SAUBENS,,43.4793134879,1.3595994131,533,,Saubens,Saubens,31,Haute-Garonne,76,Occitanie
31534,SAUSSENS,31460,SAUSSENS,,43.590855656,1.72440998002,534,,Saussens,Saussens,31,Haute-Garonne,76,Occitanie
31535,SAUVETERRE DE COMMINGES,31510,SAUVETERRE DE COMMINGES,,43.0336613165,0.672650254321,535,,Sauveterre-de-Comminges,Sauveterre-de-Comminges,31,Haute-Garonne,76,Occitanie
31536,SAUX ET POMAREDE,31800,SAUX ET POMAREDE,,43.1487043658,0.704879959692,536,,Saux-et-Pomarède,Saux-et-Pomarède,31,Haute-Garonne,76,Occitanie
31537,SAVARTHES,31800,SAVARTHES,,43.1222207361,0.803999322883,537,,Savarthès,Savarthès,31,Haute-Garonne,76,Occitanie
31538,SAVERES,31370,SAVERES,,43.3725748924,1.10003164798,538,,Savères,Savères,31,Haute-Garonne,76,Occitanie
31539,SEDEILHAC,31580,SEDEILHAC,,43.1477203277,0.542746469406,539,,Sédeilhac,Sédeilhac,31,Haute-Garonne,76,Occitanie
31540,SEGREVILLE,31460,SEGREVILLE,,43.4914303481,1.74727223861,540,,Ségreville,Ségreville,31,Haute-Garonne,76,Occitanie
31541,SEILH,31840,SEILH,,43.6900953799,1.35675007167,541,,Seilh,Seilh,31,Haute-Garonne,76,Occitanie
